sentence,episode,emotion,emotion_score
there isn't even a scratch on the sunny.,888,neutral,0.8636542558670044
and rayleigh told me later...,888,neutral,0.9810662269592285
i work for the revolutionary army.,888,joy,0.9562922716140747
"since i have a connection with them,\ni wanna let them get away from here.",888,neutral,0.6267165541648865
i think you guys half expected that.,888,surprise,0.5345749258995056
he saved our lives!,888,joy,0.9707000255584717
just remember that.,888,neutral,0.9809375405311584
bartholomew kuma turned out to be\none of our greatest allies.,888,neutral,0.5041372776031494
{\i1}why did he help luffy and the \nothers get out of trouble,888,neutral,0.7705190181732178
and give them chances to escape?{\i0},888,neutral,0.9230075478553772
{\i1}he can't explain his motive now...{\i0},888,neutral,0.7760152220726013
{\i1}kuma!{\i0},888,neutral,0.6292517781257629
this is exciting-{\i1}eh{\i0}! father-{\i1}sama{\i0} finally got to rent\nthe invincible slave kuma!,888,joy,0.9426712393760681
it's convenient to have \na warlord as a slave-{\i1}eh{\i0}!,888,joy,0.7829744219779968
it feels good to hit him!,888,joy,0.9880771636962891
it feels good to stab him!,888,joy,0.978582501411438
he doesn't even scream.\nhe's a top-class slave-{\i1}eh{\i0}!,888,anger,0.4230482578277588
"nice, father-{\i1}sama{\i0}! i want one, too-{\i1}eh{\i0}!",888,joy,0.9599298238754272
"ow, ow, ow... i'm gonna die-{\i1}eh{\i0}...",888,fear,0.44292885065078735
"keep quiet, charlos-{\i1}sama{\i0}!",888,neutral,0.45796793699264526
karasu!,888,joy,0.45428696274757385
"ow, ow, ow... i really \nhad a terrible time-{\i1}eh{\i0}...",888,sadness,0.8175204992294312
"oh, poor charlos!",888,joy,0.692771852016449
let's get the world's greatest \ndoctor to look at you-{\i1}eh{\i0}!,888,joy,0.9075157046318054
{\i1}i didn't expect to see him this soon...{\i0},888,neutral,0.821386456489563
jewelry bonney\na pirate from the worst generation\ncaptain of the bonney pirates,888,sadness,0.4068658947944641
{\i1}the infiltration is successful.{\i0},888,neutral,0.5208553075790405
{\i1}i'll never forgive them!{\i0},888,sadness,0.8479941487312317
{\i1}ever!{\i0},888,neutral,0.8232795596122742
damn!,888,anger,0.6991071701049805
"don't get mad, sabo...",888,neutral,0.6022644639015198
"beneath the land of the gods,\nhome to the celestial dragons",888,neutral,0.9736207127571106
"gee, boys scare me!",888,joy,0.3401525020599365
it's hard not to get mad!,888,joy,0.5391598343849182
our friend is going through hell like that!,888,anger,0.6294016242027283
our gentle kuma!,888,joy,0.9614991545677185
it's unforgivable...,888,sadness,0.74088054895401
calm down.,888,neutral,0.9894630312919617
we got you. we all feel the same.,888,neutral,0.7756140232086182
we won't leave kuma-{\i1}san{\i0} like that!,888,anger,0.9663042426109314
that's what we came here for...,888,neutral,0.9686901569366455
"having said that, even if we set him free,\nhe'll never return to his old self...",888,sadness,0.8218187689781189
but kuma-{\i1}chan{\i0} is a prime example of\nthe world government's oppression!,888,anger,0.9679831862449646
kuma-{\i1}san{\i0} is formerly a king \nof an affiliated nation.,888,neutral,0.9486070275306702
that's why they used him as a warning.,888,neutral,0.9757580161094666
"to say that no matter how tough you are,\nthis is how you end up if you disobey the gods!",888,anger,0.6668371558189392
the celestial dragons have cp-0\nand the navy headquarters on their side.,888,neutral,0.968066930770874
if we blunder and get caught...,888,fear,0.7377450466156006
blundering is not an option.,888,neutral,0.9229332804679871
it's either success...,888,neutral,0.9414648413658142
...or death!,888,fear,0.5377627611160278
{\i1}the reverie has finally begun!,888,joy,0.9028339982032776
"meanwhile the five elders, the highest \nauthorities of the world, are secretly on the move!{\i0}",888,neutral,0.5392625331878662
"{\i1}""we like it!""{\i}",889,joy,0.8391577005386353
{\i1}serious! serious!{\i},889,surprise,0.541236400604248
{\i1}serious! serious!{\i},889,surprise,0.541236400604248
"{\i1}""oh!""{\i}",889,joy,0.5379710793495178
"{\i1}""oh!""{\i}",889,joy,0.5379710793495178
"{\i1}someday, the dream that's covered in cuts and bruises{\i}",889,neutral,0.7321547269821167
{\i1}kizu darake ni natta yume wa itsuka{\i},889,neutral,0.9536241292953491
{\i1}will become your one and only treasure{\i},889,neutral,0.7533071637153625
{\i1}daiji na takaramono ni naru sa{\i},889,neutral,0.9219672083854675
{\i1}magical excitement connects friends{\i},889,joy,0.9646221399307251
{\i1}fushigi na koufun ga nakama wo tsunagu{\i},889,neutral,0.5890218019485474
{\i1}living your life to the fullest{\i},889,joy,0.5372275710105896
{\i1}kenmei ni ikiru koto{\i},889,neutral,0.9066147208213806
{\i1}shall we call it an adventure?{\i},889,neutral,0.9849977493286133
{\i1}bouken to yobou ka{\i},889,neutral,0.7994025945663452
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}believing in a great dream together{\i},889,joy,0.9163517355918884
{\i1}saikou no yume shinjiau{\i},889,neutral,0.9677286744117737
{\i1}the bond with your rival{\i},889,neutral,0.969882607460022
{\i1}raibaru tono kizuna{\i},889,neutral,0.8563977479934692
{\i1}even failure is strangely charming{\i},889,neutral,0.8521900773048401
{\i1}shippai mo myou ni chaamingu{\i},889,neutral,0.5118701457977295
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}to that planet where love combines with tears{\i},889,joy,0.5070644021034241
{\i1}ai ga namida to mazaru hoshi ni{\i},889,neutral,0.7669767737388611
{\i1}the future gently brings a morning{\i},889,neutral,0.8140062689781189
{\i1}sotto mirai wa asa wo hakobi{\i},889,neutral,0.8725445866584778
{\i1}it shines on our silly but dear world{\i},889,joy,0.9456634521484375
{\i1}oroka de itoshii boku tachi no sekai terasu yo{\i},889,neutral,0.9324124455451965
{\i1}fight! the most formidable enemy is yourself{\i},889,joy,0.3757854700088501
{\i1}tatakae! saikyou no teki wa jibun sa{\i},889,neutral,0.638975203037262
{\i1}always and forever...{\i},889,neutral,0.92814040184021
{\i1}eien ni...{\i},889,neutral,0.9717934727668762
{\i1}magical excitement connects friends{\i},889,joy,0.9646221399307251
{\i1}fushigi na koufun ga nakama wo tsunagu{\i},889,neutral,0.5890218019485474
{\i1}living your life to the fullest{\i},889,joy,0.5372275710105896
{\i1}kenmei ni ikiru koto{\i},889,neutral,0.9066147208213806
{\i1}shall we call it an adventure?{\i},889,neutral,0.9849977493286133
{\i1}bouken to yobou ka{\i},889,neutral,0.7994025945663452
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}believing a great dream together{\i},889,joy,0.8730654120445251
{\i1}saikou no yume shinjiau{\i},889,neutral,0.9677286744117737
{\i1}the bond with your rival{\i},889,neutral,0.969882607460022
{\i1}raibaru tono kizuna{\i},889,neutral,0.8563977479934692
{\i1}even failure is strangely charming{\i},889,neutral,0.8521900773048401
{\i1}shippai mo myou ni chaamingu{\i},889,neutral,0.5118701457977295
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}yes! we've got super powers{\i},889,joy,0.8604271411895752
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}yes! we're the super powers{\i},889,joy,0.8992817401885986
{\i1}the great pirate era is experiencing a groundswell\nbeyond the world government's expectation.{\i},889,neutral,0.8114952445030212
{\i1}being at the center of the unstoppable swell\nand drawing the most attention is...{\i},889,neutral,0.8373908400535583
{\i1}monkey d. luffy!{\i},889,joy,0.6723940968513489
{\i1}and the straw hats!{\i},889,joy,0.8124505281448364
"{\i1}in order to cope with the turbulent great pirate era,{\i}",889,neutral,0.9593997597694397
{\i1}50 leaders hold the world conference\nevery four years.{\i},889,neutral,0.9793931245803833
"{\i1}known as the reverie, it is about to start.{\i}",889,neutral,0.9770252704620361
{\i1}the times are changing drastically now.{\i},889,neutral,0.9740913510322571
"{\i1}""finally, it starts!\nthe conspiracy-filled reverie!""{\i}",889,anger,0.5168351531028748
"okay, let's go home-{\i1}eh{\i}.",889,neutral,0.9079608917236328
they left.,889,neutral,0.9665774703025818
let's start a strategy meeting.,889,neutral,0.985285222530365
we understand the geography of mariejois\nand the structure of the castle.,889,neutral,0.9869120121002197
but the problem is their security...\ni heard even the navy admirals are here.,889,neutral,0.8860923647880554
that's what we expected!,889,surprise,0.6472573280334473
"no matter who gets in our way,\nwe'll save kuma!",889,joy,0.8755090832710266
"of course, we will.\nthat's what we're here for...",889,neutral,0.8970776200294495
"your brother and his crew were saved by him, too,\nright?",889,joy,0.5314070582389832
"yeah, while i was suffering memory loss\nand couldn't do anything...",889,neutral,0.5425556302070618
"at the sabaody archipelago,",889,neutral,0.9801173806190491
he helped my brother and his crew\nescape admiral kizaru!,889,joy,0.9524612426757812
everyone focus on escaping!,889,neutral,0.5637676119804382
"as we are now, we can't beat these guys!",889,anger,0.9585115313529968
run! run!,889,joy,0.825231671333313
damn you!,889,anger,0.8356307744979858
stop! sanji!,889,anger,0.9608285427093506
no!,889,anger,0.692405641078949
luffy... help m--,889,neutral,0.9180566668510437
nami!,889,joy,0.7313205003738403
stop it! that's enough!,889,anger,0.9869964122772217
robin!,889,surprise,0.8290738463401794
luffy!,889,joy,0.8418575525283813
what is this? what is this?!,889,surprise,0.9609196186065674
i'm...!,889,joy,0.8407638669013977
i couldn't save even one of my friends...!,889,anger,0.907023549079895
we will never meet again.,889,sadness,0.9350283741950989
farewell...,889,neutral,0.9856415390968323
they've developed their skills quite a bit\nduring the two years they were away.,889,neutral,0.8829968571662903
i met some of them in dressrosa.\nthey were very strong.,889,joy,0.5732182860374451
i guess they had to become stronger.,889,sadness,0.648259699344635
damn!,889,anger,0.6991071701049805
i'm too weak!\ni can't save anybody!,889,anger,0.7414843440055847
damn! damn!,889,anger,0.8420514464378357
damn! damn!,889,anger,0.8420514464378357
damn! damn!,889,anger,0.8420514464378357
dammit!!,889,anger,0.6313832998275757
luffy-{\i1}kun{\i}.,889,neutral,0.9744773507118225
go away!,889,anger,0.9775254130363464
leave me alone!,889,anger,0.9841631650924683
i can't!,889,anger,0.4430895745754242
i can't just watch you hurt yourself anymore.,889,anger,0.5127719044685364
it's my own body!\nit's none of your business!,889,anger,0.9903207421302795
can't you see things clearly now?!,889,surprise,0.4818229079246521
you believed that you could overcome anything!,889,joy,0.42952483892440796
and you've never doubted your strength!,889,joy,0.8616979718208313
but all those formidable enemies\ntook away your confidence!,889,anger,0.7858952283859253
and your brother was your guide on the sea!\ni know that you have lost a lot!,889,joy,0.4659518301486969
and the toughest enemies in the world\nblocked your way time after time!,889,joy,0.8410320281982422
don't just think about the ones you've lost!,889,anger,0.8928093314170837
you can't get back what you've lost!,889,anger,0.6139466762542725
what is it that you still have?!,889,surprise,0.965645432472229
i still have...,889,neutral,0.8643312454223633
i still have my friends!,889,joy,0.9419610500335693
zoro! nami! usopp! sanji!,889,joy,0.9490551352500916
chopper! robin! franky! brook!,889,joy,0.9020736813545227
they are my friends!,889,joy,0.6461681723594666
i wanna see them now...,889,neutral,0.8687245845794678
i wanna see them!!,889,joy,0.9764835834503174
"what's the matter with you,\nusopp'n?",889,neutral,0.37851715087890625
i...,889,neutral,0.9690743684768677
...have no time to waste here now!,889,anger,0.9675945043563843
luffy lost his brother in the war!,889,sadness,0.7791164517402649
he must be having a very hard time now!,889,sadness,0.9289741516113281
"when your friend is having a hard time,",889,sadness,0.46050798892974854
you should be there for him!,889,anger,0.5457760095596313
{\i1}luffy! i know that you're okay!{\i},889,joy,0.9267018437385559
{\i1}i'm sorry!\nyou've always supported us!{\i},889,joy,0.518505334854126
{\i1}it's our chance to return the favor!{\i},889,joy,0.6029478311538696
"oh yeah! i got it, luffy!",889,joy,0.948029100894928
i got it now! okay! okay!,889,joy,0.867001473903656
"i got it, luffy!",889,joy,0.9463286399841309
"uh-huh, uh-huh!",889,joy,0.27963319420814514
the meeting will be two years later\ninstead of three days later.,889,neutral,0.9866373538970947
and everything else was done\njust to get all the publicity.,889,neutral,0.7367710471153259
this is a message exclusively to us.\nluffy made a decision.,889,neutral,0.9040088057518005
"even if we rush now,\nwe're not good enough to get far in the new world.",889,neutral,0.7389863729476929
we have to stop once and get stronger.,889,neutral,0.8779650330543518
and meet again no matter what!,889,anger,0.7971063256263733
"{\i1}luffy-{\i}san{\i1} has made up his mind.\nwell, then i have to do something, too.{\i}",889,neutral,0.7265695333480835
he always does ridiculous things.,889,neutral,0.3316819369792938
if i left him alone...,889,anger,0.6432802677154541
"if i left him alone,\nhe'd probably end up dead.",889,sadness,0.9333159327507019
he's not-so-bright\nand high-maintenance!,889,neutral,0.652829647064209
uh-huh.\nthat's why i wanna help him.,889,neutral,0.47203174233436584
